"lateralorbitofrontal_9"
"postcentral_6"
"postcentral_20"
"postcentral_25"
"postcentral_11"
"postcentral_3"
"postcentral_18"
"postcentral_27"
"postcentral_13"
"postcentral_23"
"postcentral_9"
"postcentral_17"
"postcentral_30"
"postcentral_22"
"postcentral_7"
"postcentral_4"
"postcentral_5"
"postcentral_29"
"postcentral_1"
"postcentral_16"
"postcentral_14"
"postcentral_12"
"postcentral_21"
"postcentral_8"
"postcentral_10"
"postcentral_2"
"postcentral_19"
"postcentral_15"
"postcentral_28"
"supramarginal_19"
"supramarginal_10"
"supramarginal_11"
"supramarginal_13"
"supramarginal_18"
"supramarginal_20"
"supramarginal_8"
"supramarginal_4"
"supramarginal_15"
"supramarginal_9"
"supramarginal_3"
"supramarginal_14"
"supramarginal_16"
"supramarginal_2"
"supramarginal_6"
"supramarginal_12"
"supramarginal_1"
"supramarginal_7"
"supramarginal_5"
"supramarginal_17"
"superiorparietal_13"
"superiorparietal_24"
"superiorparietal_18"
"superiorparietal_10"
"superiorparietal_29"
"superiorparietal_4"
"superiorparietal_12"
"superiorparietal_15"
"superiorparietal_28"
"superiorparietal_16"
"superiorparietal_17"
"superiorparietal_7"
"superiorparietal_20"
"superiorparietal_25"
"superiorparietal_22"
"superiorparietal_9"
"superiorparietal_5"
"superiorparietal_26"
"superiorparietal_23"
"superiorparietal_2"
"superiorparietal_14"
"superiorparietal_11"
"superiorparietal_21"
"superiorparietal_19"
"superiorparietal_6"
"superiorparietal_27"
"superiorparietal_1"
"superiorparietal_3"
"superiorparietal_8"
"inferiorparietal_13"
"inferiorparietal_21"
"inferiorparietal_11"
"inferiorparietal_3"
"inferiorparietal_4"
"inferiorparietal_25"
"inferiorparietal_12"
"inferiorparietal_8"
"inferiorparietal_16"
"inferiorparietal_26"
"inferiorparietal_2"
"inferiorparietal_17"
"inferiorparietal_5"
"inferiorparietal_1"
"inferiorparietal_19"
"inferiorparietal_14"
"inferiorparietal_9"
"inferiorparietal_18"
"inferiorparietal_10"
"inferiorparietal_20"
"inferiorparietal_22"
"inferiorparietal_23"
"inferiorparietal_6"
"inferiorparietal_7"
"inferiorparietal_15"
"inferiorparietal_24"
"precuneus_2"
"precuneus_1"
"precuneus_3"
"precuneus_6"
"precuneus_19"
"precuneus_10"
"precuneus_16"
"precuneus_12"
"precuneus_22"
"precuneus_9"
"precuneus_21"
"precuneus_7"
"precuneus_15"
"precuneus_14"
"precuneus_11"
"precuneus_8"
"precuneus_20"
"precuneus_4"
"precuneus_5"
"precuneus_23"
"precuneus_18"
"precuneus_13"
"precuneus_17"
"cuneus_1"
"cuneus_2"
"cuneus_8"
"cuneus_3"
"cuneus_7"
"cuneus_6"
"cuneus_5"
"cuneus_4"
"pericalcarine_1"
"pericalcarine_5"
"pericalcarine_3"
"pericalcarine_7"
"pericalcarine_2"
"pericalcarine_6"
"pericalcarine_4"
"pericalcarine_8"
"lateraloccipital_18"
"lateraloccipital_13"
"lateraloccipital_12"
"lateraloccipital_20"
"lateraloccipital_1"
"lateraloccipital_9"
"lateraloccipital_15"
"lateraloccipital_16"
"lateraloccipital_23"
"lateraloccipital_7"
"lateraloccipital_3"
"lateraloccipital_17"
"lateraloccipital_14"
"lateraloccipital_21"
"lateraloccipital_10"
"lateraloccipital_8"
"lateraloccipital_4"
"lateraloccipital_19"
"lateraloccipital_6"
"lateraloccipital_2"
"lateraloccipital_5"
"lateraloccipital_22"
"lateraloccipital_11"
"lingual_16"
"lingual_8"
"lingual_14"
"lingual_4"
"lingual_10"
"lingual_13"
"lingual_11"
"lingual_9"
"lingual_12"
"lingual_3"
"lingual_2"
"lingual_7"
"lingual_1"
"lingual_6"
"lingual_15"
"lingual_17"
"lingual_5"
"fusiform_9"
"fusiform_2"
"fusiform_5"
"fusiform_12"
"fusiform_14"
"fusiform_8"
"fusiform_6"
"fusiform_17"
"fusiform_15"
"fusiform_11"
"fusiform_13"
"fusiform_7"
"fusiform_4"
"fusiform_3"
"fusiform_1"
"fusiform_10"
"fusiform_16"
"parahippocampal_3"
"parahippocampal_2"
"parahippocampal_1"
"parahippocampal_6"
"parahippocampal_5"
"parahippocampal_4"
"entorhinal_1"
"entorhinal_2"
"temporalpole_1"
"temporalpole_2"
"temporalpole_3"
"inferiortemporal_16"
"inferiortemporal_3"
"inferiortemporal_5"
"inferiortemporal_9"
"inferiortemporal_11"
"inferiortemporal_8"
"inferiortemporal_1"
"inferiortemporal_4"
"inferiortemporal_7"
"inferiortemporal_2"
"inferiortemporal_6"
"inferiortemporal_10"
"inferiortemporal_12"
"inferiortemporal_15"
"inferiortemporal_14"
"inferiortemporal_13"
"middletemporal_12"
"middletemporal_16"
"middletemporal_13"
"middletemporal_15"
"middletemporal_6"
"middletemporal_11"
"middletemporal_10"
"middletemporal_4"
"middletemporal_14"
"middletemporal_7"
"middletemporal_17"
"middletemporal_8"
"middletemporal_9"
"middletemporal_1"
"middletemporal_3"
"middletemporal_5"
"middletemporal_19"
"middletemporal_2"
"middletemporal_18"
"bankssts_3"
"bankssts_6"
"bankssts_2"
"bankssts_1"
"bankssts_4"
"bankssts_5"
"superiortemporal_9"
"superiortemporal_25"
"superiortemporal_14"
"superiortemporal_6"
"superiortemporal_7"
"superiortemporal_16"
"superiortemporal_19"
"superiortemporal_15"
"superiortemporal_12"
"superiortemporal_21"
"superiortemporal_24"
"superiortemporal_2"
"superiortemporal_22"
"superiortemporal_13"
"superiortemporal_5"
"superiortemporal_11"
"superiortemporal_3"
"superiortemporal_17"
"superiortemporal_18"
"superiortemporal_8"
"superiortemporal_4"
"superiortemporal_23"
"superiortemporal_20"
"superiortemporal_10"
"superiortemporal_1"
"transversetemporal_1"
"transversetemporal_2"
"transversetemporal_3"
"insula_16"
"insula_13"
"insula_6"
"insula_4"
"insula_5"
"insula_15"
"insula_8"
"insula_11"
"insula_10"
"insula_1"
"insula_7"
"insula_14"
"insula_3"
"insula_2"
"insula_12"
"insula_9"
